,Date,Airline,Duration,Source,Destination,Departure Time,Arrival Time,Layover Time,Layover Cities,Total stops,Carry bags Count,Checkin bags Count,Price
393,2024-02-05,SWISS,18h 00m,New York,Dubai,7:15 pm,10:15 pm,"0h 50m,1h 25m","Barcelona-El Prat,Zurich",2,1.0,1.0,"1,040"
394,2024-02-05,"United Airlines, SWISS",18h 25m,New York,Dubai,6:50 pm,10:15 pm,4h 25m,Zurich,1,1.0,1.0,"1,026"
395,2024-02-06,Emirates,18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,2.0,991
396,2024-02-06,Kuwait Airways,15h 55m,New York,Dubai,5:00 pm,5:55 pm,2h 00m,Kuwait City,1,1.0,2.0,550
397,2024-02-06,SAUDIA,16h 00m,New York,Dubai,11:00 am,12:00 pm,2h 05m,Riyadh King Khaled Intl,1,1.0,2.0,617
398,2024-02-06,Qatar Airways,14h 50m,New York,Dubai,10:25 am,10:15 am,1h 10m,Doha Hamad Intl,1,1.0,2.0,677
399,2024-02-06,United Airlines,13h 10m,New York,Dubai,9:30 pm,7:40 pm,,,0,1.0,2.0,"1,001"
400,2024-02-06,SAUDIA,17h 00m,New York,Dubai,11:00 am,1:00 pm,3h 05m,Riyadh King Khaled Intl,1,1.0,2.0,618
401,2024-02-06,Kuwait Airways,19h 55m,New York,Dubai,5:00 pm,9:55 pm,6h 00m,Kuwait City,1,1.0,2.0,550
402,2024-02-06,Emirates,12h 25m,New York,Dubai,11:00 pm,8:25 pm,,,0,1.0,2.0,"1,066"
403,2024-02-06,Emirates,12h 30m,New York,Dubai,10:40 am,8:10 am,,,0,1.0,2.0,"1,066"
404,2024-02-06,Air India,21h 30m,New York,Dubai,12:30 pm,7:00 pm,3h 50m,New Delhi Indira Gandhi Intl,1,1.0,0.0,643
405,2024-02-06,EL AL,15h 35m,New York,Dubai,5:00 pm,5:35 pm,2h 15m,Tel Aviv Ben Gurion Intl,1,1.0,1.0,729
406,2024-02-06,SAUDIA,18h 30m,New York,Dubai,11:00 am,2:30 pm,4h 35m,Riyadh King Khaled Intl,1,1.0,2.0,618
407,2024-02-06,Qatar Airways,15h 35m,New York,Dubai,8:20 pm,8:55 pm,1h 55m,Doha Hamad Intl,1,1.0,2.0,752
408,2024-02-06,Qatar Airways,15h 55m,New York,Dubai,8:20 pm,9:15 pm,2h 15m,Doha Hamad Intl,1,1.0,2.0,752
409,2024-02-06,SAUDIA,20h 45m,New York,Dubai,11:00 am,4:45 pm,6h 50m,Riyadh King Khaled Intl,1,1.0,2.0,618
410,2024-02-06,Royal Jordanian,15h 25m,New York,Dubai,9:10 pm,9:35 pm,1h 25m,Amman Queen Alia Intl,1,1.0,2.0,828
411,2024-02-06,United Airlines,15h 10m,New York,Dubai,10:05 pm,10:15 pm,1h 25m,Zurich,1,1.0,2.0,"1,026"
412,2024-02-06,Emirates,15h 25m,New York,Dubai,10:20 pm,10:45 pm,1h 45m,Milan Malpensa,1,1.0,2.0,"1,019"
413,2024-02-06,SWISS,16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,024"
414,2024-02-06,Turkish Airlines,15h 55m,New York,Dubai,12:20 am,1:15 am,1h 30m,Istanbul,1,1.0,2.0,"1,021"
415,2024-02-06,Emirates,15h 40m,New York,Dubai,11:45 pm,12:25 am,2h 00m,Athens Eleftherios V.,1,1.0,2.0,"1,063"
416,2024-02-06,Air Canada,18h 15m,New York,Dubai,4:30 pm,7:45 pm,3h 19m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
417,2024-02-06,Turkish Airlines,16h 35m,New York,Dubai,11:40 pm,1:15 am,2h 25m,Istanbul,1,1.0,2.0,"1,021"
418,2024-02-06,Lufthansa,18h 15m,New York,Dubai,7:40 pm,10:55 pm,4h 20m,Frankfurt am Main,1,1.0,2.0,"1,049"
419,2024-02-06,Air Canada,18h 50m,New York,Dubai,3:55 pm,7:45 pm,4h 01m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
420,2024-02-06,SWISS,17h 30m,New York,Dubai,7:45 pm,10:15 pm,"1h 15m,1h 35m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
421,2024-02-06,SWISS,17h 30m,New York,Dubai,7:45 pm,10:15 pm,"1h 55m,1h 00m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
422,2024-02-06,Air Canada,19h 10m,New York,Dubai,3:35 pm,7:45 pm,4h 16m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
423,2024-02-06,Lufthansa,17h 45m,New York,Dubai,8:10 pm,10:55 pm,"1h 05m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
424,2024-02-06,SWISS,18h 25m,New York,Dubai,6:50 pm,10:15 pm,"1h 40m,2h 00m","Brussels Bruxelles-National,Zurich",2,1.0,1.0,"1,058"
425,2024-02-06,SWISS,18h 30m,New York,Dubai,6:45 pm,10:15 pm,"1h 55m,1h 20m","London Heathrow,Zurich",2,1.0,1.0,"1,053"
426,2024-02-06,SWISS,16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,024"
427,2024-02-06,KLM,20h 00m,New York,Dubai,7:05 pm,12:05 am,6h 05m,Amsterdam Schiphol,1,1.0,1.0,896
428,2024-02-06,United Airlines,16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,026"
429,2024-02-06,"United Airlines, SWISS",16h 15m,New York,Dubai,9:00 pm,10:15 pm,2h 20m,Zurich,1,1.0,2.0,"1,026"
430,2024-02-06,Air Canada,16h 05m,New York,Dubai,6:40 pm,7:45 pm,1h 11m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
431,2024-02-06,Qatar Airways,18h 40m,New York,Dubai,5:15 pm,8:55 pm,"2h 28m,1h 25m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
432,2024-02-06,SWISS,18h 25m,New York,Dubai,6:50 pm,10:15 pm,4h 25m,Zurich,1,1.0,1.0,"1,024"
433,2024-02-06,United Airlines,18h 25m,New York,Dubai,6:50 pm,10:15 pm,4h 25m,Zurich,1,1.0,2.0,"1,026"
434,2024-02-06,Qatar Airways,19h 00m,New York,Dubai,5:15 pm,9:15 pm,"2h 28m,1h 45m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
435,2024-02-06,Lufthansa,18h 15m,New York,Dubai,7:40 pm,10:55 pm,4h 20m,Frankfurt am Main,1,1.0,2.0,"1,049"
436,2024-02-06,Emirates,18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,2.0,983
437,2024-02-06,Air Canada,18h 50m,New York,Dubai,3:55 pm,7:45 pm,4h 01m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
438,2024-02-06,Turkish Airlines,16h 35m,New York,Dubai,11:40 pm,1:15 am,2h 25m,Istanbul,1,1.0,2.0,"1,021"
439,2024-02-06,Royal Jordanian,21h 05m,New York,Dubai,9:10 pm,3:15 am,7h 05m,Amman Queen Alia Intl,1,1.0,2.0,819
440,2024-02-06,Qatar Airways,19h 15m,New York,Dubai,4:40 pm,8:55 pm,"3h 16m,1h 25m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
441,2024-02-06,Air Canada,19h 10m,New York,Dubai,3:35 pm,7:45 pm,4h 16m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
442,2024-02-06,"United Airlines, SWISS",18h 25m,New York,Dubai,6:50 pm,10:15 pm,4h 25m,Zurich,1,1.0,2.0,"1,026"
443,2024-02-06,"EL AL, Arkia",16h 00m,New York,Dubai,9:00 pm,10:00 pm,2h 25m,Tel Aviv Ben Gurion Intl,1,1.0,0.0,942
444,2024-02-06,Qatar Airways,18h 32m,New York,Dubai,5:43 pm,9:15 pm,"2h 12m,1h 45m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,"1,021"
445,2024-02-06,Lufthansa,17h 45m,New York,Dubai,8:10 pm,10:55 pm,"1h 05m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
446,2024-02-06,Gulf Air,18h 40m,New York,Dubai,6:55 pm,10:35 pm,"2h 30m,1h 10m","London Heathrow,Manama Bahrain Intl",2,1.0,0.0,"1,022"
447,2024-02-06,"Norse Atlantic Airways, Royal Jordanian",18h 20m,New York,Dubai,11:55 pm,3:15 am,"1h 50m,1h 05m","Paris Charles de Gaulle,Amman Queen Alia Intl",2,1.0,0.0,766
448,2024-02-06,SWISS,17h 30m,New York,Dubai,7:45 pm,10:15 pm,"1h 15m,1h 35m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
449,2024-02-06,SWISS,17h 30m,New York,Dubai,7:45 pm,10:15 pm,"1h 55m,1h 00m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
450,2024-02-06,SWISS,18h 25m,New York,Dubai,6:50 pm,10:15 pm,"1h 40m,2h 00m","Brussels Bruxelles-National,Zurich",2,1.0,1.0,"1,058"
451,2024-02-06,SWISS,18h 30m,New York,Dubai,6:45 pm,10:15 pm,"1h 55m,1h 20m","London Heathrow,Zurich",2,1.0,1.0,"1,053"
452,2024-02-06,"United Airlines, Lufthansa",17h 45m,New York,Dubai,8:10 pm,10:55 pm,"1h 05m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
453,2024-02-06,Turkish Airlines,17h 45m,New York,Dubai,12:20 am,3:05 am,3h 20m,Istanbul,1,1.0,0.0,"1,060"
454,2024-02-06,SWISS,18h 55m,New York,Dubai,6:20 pm,10:15 pm,"2h 25m,1h 50m","Paris Charles de Gaulle,Zurich",2,1.0,1.0,"1,047"
455,2024-02-06,SWISS,19h 05m,New York,Dubai,6:10 pm,10:15 pm,"2h 35m,1h 50m","Amsterdam Schiphol,Zurich",2,1.0,2.0,"1,050"
456,2024-02-06,"United Airlines, SWISS",18h 25m,New York,Dubai,6:50 pm,10:15 pm,"1h 40m,2h 00m","Brussels Bruxelles-National,Zurich",2,1.0,2.0,"1,060"
457,2024-02-06,"United Airlines, SWISS",18h 30m,New York,Dubai,6:45 pm,10:15 pm,"1h 55m,1h 20m","London Heathrow,Zurich",2,1.0,2.0,"1,056"
458,2024-02-06,SWISS,19h 10m,New York,Dubai,6:05 pm,10:15 pm,"1h 40m,2h 10m","Milan Malpensa,Zurich",2,1.0,2.0,"1,060"
459,2024-02-06,Air Canada,20h 40m,New York,Dubai,2:05 pm,7:45 pm,5h 46m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
460,2024-02-06,"Austrian Airlines, Wizz Air",18h 10m,New York,Dubai,6:10 pm,9:20 pm,"1h 25m,2h 05m","Vienna Intl,Budapest Ferenc Liszt Intl",2,0.0,0.0,773
461,2024-02-06,United Airlines,19h 46m,New York,Dubai,5:29 pm,10:15 pm,"3h 07m,1h 55m","Boston Logan Intl,Zurich",2,1.0,2.0,"1,026"
462,2024-02-06,Lufthansa,19h 10m,New York,Dubai,6:45 pm,10:55 pm,"2h 35m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
463,2024-02-06,Lufthansa,19h 45m,New York,Dubai,6:10 pm,10:55 pm,5h 55m,Frankfurt am Main,1,1.0,2.0,"1,049"
464,2024-02-06,SWISS,20h 50m,New York,Dubai,4:25 pm,10:15 pm,6h 55m,Zurich,1,1.0,2.0,"1,024"
465,2024-02-06,United Airlines,20h 50m,New York,Dubai,4:25 pm,10:15 pm,6h 55m,Zurich,1,1.0,2.0,"1,026"
466,2024-02-06,"Austrian Airlines, Wizz Air",18h 25m,New York,Dubai,5:55 pm,9:20 pm,"1h 35m,2h 05m","Vienna Intl,Budapest Ferenc Liszt Intl",2,0.0,0.0,773
467,2024-02-06,SWISS,19h 35m,New York,Dubai,5:40 pm,10:15 pm,"2h 40m,2h 05m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
468,2024-02-06,Air Canada,20h 27m,New York,Dubai,2:18 pm,7:45 pm,"1h 02m,2h 59m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,009"
469,2024-02-06,Air Canada,20h 27m,New York,Dubai,2:18 pm,7:45 pm,"2h 12m,1h 49m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,009"
470,2024-02-06,Turkish Airlines,18h 25m,New York,Dubai,11:40 pm,3:05 am,4h 15m,Istanbul,1,1.0,0.0,"1,060"
471,2024-02-06,SWISS,19h 15m,New York,Dubai,6:00 pm,10:15 pm,"2h 30m,1h 20m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
472,2024-02-06,Air Canada,18h 05m,New York,Dubai,4:40 pm,7:45 pm,3h 11m,Toronto Pearson Intl,1,1.0,1.0,"1,204"
473,2024-02-06,"United Airlines, SWISS",19h 15m,New York,Dubai,6:00 pm,10:15 pm,"2h 30m,1h 20m","London Heathrow,Zurich",2,1.0,2.0,"1,056"
474,2024-02-06,"United Airlines, SWISS",19h 46m,New York,Dubai,5:29 pm,10:15 pm,"3h 07m,1h 55m","Boston Logan Intl,Zurich",2,1.0,2.0,"1,026"
475,2024-02-06,"United Airlines, Lufthansa",19h 10m,New York,Dubai,6:45 pm,10:55 pm,"2h 35m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
476,2024-02-06,"United Airlines, Lufthansa",19h 10m,New York,Dubai,6:45 pm,10:55 pm,"1h 35m,2h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
477,2024-02-06,Turkish Airlines,20h 15m,New York,Dubai,8:00 pm,1:15 am,5h 55m,Istanbul,1,1.0,0.0,"1,061"
478,2024-02-06,Qatar Airways,18h 12m,New York,Dubai,5:43 pm,8:55 pm,"2h 12m,1h 25m","Boston Logan Intl,Doha Hamad Intl",2,1.0,2.0,"1,172"
479,2024-02-06,"United Airlines, SWISS",20h 50m,New York,Dubai,4:25 pm,10:15 pm,6h 55m,Zurich,1,1.0,2.0,"1,026"
480,2024-02-06,"Kuwait Airways, Jazeera Airways",16h 40m,New York,Dubai,5:00 pm,6:40 pm,2h 55m,Kuwait City,1,1.0,0.0,"1,111"
481,2024-02-06,United Airlines,20h 45m,New York,Dubai,4:30 pm,10:15 pm,"4h 10m,1h 55m","Boston Logan Intl,Zurich",2,1.0,2.0,"1,026"
482,2024-02-06,SWISS,19h 35m,New York,Dubai,5:40 pm,10:15 pm,"3h 10m,1h 35m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
483,2024-02-06,SWISS,19h 35m,New York,Dubai,5:40 pm,10:15 pm,"3h 50m,1h 00m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
484,2024-02-06,"United Airlines, Lufthansa",19h 55m,New York,Dubai,6:00 pm,10:55 pm,"3h 10m,1h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
485,2024-02-06,"United Airlines, Lufthansa",19h 55m,New York,Dubai,6:00 pm,10:55 pm,"2h 10m,2h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
486,2024-02-06,"United Airlines, Lufthansa",19h 55m,New York,Dubai,6:00 pm,10:55 pm,"1h 10m,3h 25m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
487,2024-02-06,"United Airlines, SWISS",20h 45m,New York,Dubai,4:30 pm,10:15 pm,"4h 10m,1h 55m","Boston Logan Intl,Zurich",2,1.0,2.0,"1,026"
488,2024-02-06,Lufthansa,20h 25m,New York,Dubai,5:30 pm,10:55 pm,"3h 40m,1h 25m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
489,2024-02-06,Lufthansa,20h 25m,New York,Dubai,5:30 pm,10:55 pm,"1h 40m,3h 25m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
490,2024-02-06,SWISS,18h 00m,New York,Dubai,7:15 pm,10:15 pm,"0h 50m,1h 25m","Barcelona-El Prat,Zurich",2,1.0,2.0,"1,238"
491,2024-02-06,"SWISS, Wizz Air",19h 55m,New York,Dubai,4:25 pm,9:20 pm,"1h 05m,3h 50m","Zurich,Budapest Ferenc Liszt Intl",2,0.0,0.0,816
492,2024-02-06,Air Canada,19h 15m,New York,Dubai,3:30 pm,7:45 pm,"1h 08m,1h 49m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,204"
493,2024-02-06,"Kuwait Airways, flydubai",16h 10m,New York,Dubai,5:00 pm,6:10 pm,2h 25m,Kuwait City,1,1.0,0.0,"1,158"
494,2024-02-06,Air Canada,16h 45m,New York,Dubai,6:00 pm,7:45 pm,1h 38m,Toronto Pearson Intl,1,1.0,1.0,"1,464"
495,2024-02-06,"Kuwait Airways, flydubai",17h 00m,New York,Dubai,5:00 pm,7:00 pm,3h 20m,Kuwait City,1,1.0,0.0,"1,158"
496,2024-02-06,"Lufthansa, Wizz Air Malta",19h 20m,New York,Dubai,5:30 pm,9:50 pm,"1h 20m,3h 15m","Munich Franz Josef Strauss,Vienna Intl",2,0.0,0.0,949
497,2024-02-06,SWISS,19h 35m,New York,Dubai,5:40 pm,10:15 pm,"1h 45m,1h 45m","Rome Fiumicino,Zurich",2,1.0,2.0,"1,248"
498,2024-02-06,Emirates,20h 10m,New York,Dubai,11:45 pm,4:55 am,"2h 20m,2h 50m","Athens Eleftherios V.,Istanbul",2,1.0,2.0,"1,154"
499,2024-02-06,Emirates,18h 53m,New York,Dubai,3:17 pm,7:10 pm,2h 47m,Chicago O'Hare Intl,1,1.0,2.0,"1,428"
500,2024-02-06,"SWISS, Pegasus Airlines",20h 45m,New York,Dubai,9:00 pm,2:45 am,"2h 15m,3h 30m","Zurich,Antalya",2,1.0,0.0,988
501,2024-02-06,Air Canada,18h 45m,New York,Dubai,4:00 pm,7:45 pm,3h 40m,Toronto Pearson Intl,1,1.0,1.0,"1,464"
502,2024-02-06,Multiple Airlines,21h 05m,New York,Dubai,11:55 pm,6:00 am,"2h 50m,2h 55m","Paris Charles de Gaulle,Bucharest Otopeni Intl",2,1.0,0.0,897
503,2024-02-06,"Lufthansa, Wizz Air Malta",20h 55m,New York,Dubai,3:55 pm,9:50 pm,"1h 25m,4h 45m","Frankfurt am Main,Vienna Intl",2,0.0,0.0,977
504,2024-02-06,Multiple Airlines,19h 00m,New York,Dubai,10:00 pm,2:00 am,"1h 45m,2h 20m","Abu Dhabi Intl,Muscat See",2,0.0,0.0,"1,068"
505,2024-02-06,Air Canada,19h 45m,New York,Dubai,3:00 pm,7:45 pm,4h 43m,Toronto Pearson Intl,1,1.0,1.0,"1,464"
506,2024-02-06,"EL AL, flydubai",20h 00m,New York,Dubai,11:50 pm,4:50 am,6h 35m,Tel Aviv Ben Gurion Intl,1,1.0,0.0,"1,098"
507,2024-02-06,Royal Air Maroc,20h 30m,New York,Dubai,8:00 pm,1:30 am,6h 10m,Casablanca Mohamed V,1,1.0,2.0,"1,605"
508,2024-02-06,Air Canada,18h 15m,New York,Dubai,4:30 pm,7:45 pm,3h 19m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
509,2024-02-06,Qatar Airways,18h 55m,New York,Dubai,5:00 pm,8:55 pm,"2h 25m,1h 05m","Madrid Barajas,Doha Hamad Intl",2,1.0,2.0,"1,873"
510,2024-02-06,Qatar Airways,19h 15m,New York,Dubai,5:00 pm,9:15 pm,"2h 25m,1h 25m","Madrid Barajas,Doha Hamad Intl",2,1.0,2.0,"1,873"
511,2024-02-06,Qatar Airways,20h 25m,New York,Dubai,10:25 pm,3:50 am,"3h 50m,1h 40m","London Heathrow,Doha Hamad Intl",2,1.0,2.0,"1,977"
512,2024-02-06,Qatar Airways,17h 20m,New York,Dubai,6:55 pm,9:15 pm,"1h 35m,0h 45m","London Heathrow,Doha Hamad Intl",2,1.0,0.0,"2,332"
513,2024-02-06,"Egypt Air, Emirates",20h 45m,New York,Dubai,12:00 pm,5:45 pm,7h 10m,Cairo,1,1.0,2.0,"3,260"
514,2024-02-06,British Airways,15h 35m,New York,Dubai,7:55 am,8:30 am,2h 00m,London Heathrow,1,1.0,1.0,"4,067"
515,2024-02-06,British Airways,15h 20m,New York,Dubai,11:25 pm,11:45 pm,1h 30m,London Heathrow,1,1.0,1.0,"4,067"
516,2024-02-06,British Airways,16h 20m,New York,Dubai,10:25 pm,11:45 pm,2h 20m,London Heathrow,1,1.0,0.0,"4,067"
517,2024-02-06,British Airways,17h 50m,New York,Dubai,8:55 pm,11:45 pm,4h 05m,London Heathrow,1,1.0,1.0,"4,067"
518,2024-02-06,British Airways,17h 10m,New York,Dubai,9:35 pm,11:45 pm,3h 25m,London Heathrow,1,1.0,1.0,"4,067"
519,2024-02-06,British Airways,18h 40m,New York,Dubai,8:05 pm,11:45 pm,4h 45m,London Heathrow,1,1.0,1.0,"4,067"
520,2024-02-06,British Airways,19h 20m,New York,Dubai,7:25 pm,11:45 pm,5h 35m,London Heathrow,1,1.0,1.0,"4,067"
521,2024-02-06,British Airways,19h 50m,New York,Dubai,6:55 pm,11:45 pm,5h 45m,London Heathrow,1,1.0,0.0,"4,067"
522,2024-02-06,British Airways,19h 55m,New York,Dubai,6:50 pm,11:45 pm,6h 00m,London Heathrow,1,1.0,1.0,"4,067"
523,2024-02-06,British Airways,20h 10m,New York,Dubai,6:35 pm,11:45 pm,6h 30m,London Heathrow,1,1.0,1.0,"4,067"
524,2024-02-06,British Airways,20h 15m,New York,Dubai,6:30 pm,11:45 pm,6h 20m,London Heathrow,1,1.0,1.0,"4,067"
525,2024-02-06,TAP AIR PORTUGAL,16h 05m,New York,Dubai,11:55 pm,1:00 am,1h 55m,Lisbon Humberto Delgado,1,1.0,2.0,"4,881"
526,2024-02-06,TAP AIR PORTUGAL,18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,2.0,"4,881"
527,2024-02-06,"British Airways, Qantas Airways",15h 35m,New York,Dubai,7:25 pm,8:00 pm,2h 00m,London Heathrow,1,1.0,1.0,"5,973"
528,2024-02-06,"British Airways, Qantas Airways",16h 10m,New York,Dubai,6:50 pm,8:00 pm,2h 25m,London Heathrow,1,1.0,1.0,"5,973"
529,2024-02-06,"British Airways, Qantas Airways",16h 55m,New York,Dubai,6:35 pm,8:30 pm,3h 25m,Airport change LHR-LGW,1,1.0,1.0,"5,984"
530,2024-02-06,"British Airways, Qantas Airways",16h 15m,New York,Dubai,11:25 pm,12:40 am,2h 25m,London Heathrow,1,1.0,1.0,"5,973"
531,2024-02-06,"British Airways, Qantas Airways",20h 20m,New York,Dubai,7:05 pm,12:25 am,6h 20m,Manchester,1,1.0,1.0,"5,936"
532,2024-02-06,"LOT, Emirates",14h 45m,New York,Dubai,10:35 pm,10:20 pm,0h 55m,Warsaw Frederic Chopin,1,1.0,1.0,"6,136"
533,2024-02-06,Air Canada,20h 10m,New York,Dubai,2:35 pm,7:45 pm,"1h 43m,2h 15m","Ottawa,Toronto Pearson Intl",2,1.0,2.0,"7,139"
534,2024-02-06,Air Canada,20h 10m,New York,Dubai,2:35 pm,7:45 pm,"2h 43m,1h 15m","Ottawa,Toronto Pearson Intl",2,1.0,2.0,"7,139"
535,2024-02-06,"TAP AIR PORTUGAL, Emirates",18h 00m,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,1.0,"7,323"
536,2024-02-06,"Royal Air Maroc, Emirates",20h 30m,New York,Dubai,8:00 pm,1:30 am,6h 10m,Casablanca Mohamed V,1,1.0,2.0,"7,317"
537,2024-02-06,"Porter Airlines, Emirates",18h 50m,New York,Dubai,7:50 am,11:40 am,4h 25m,Airport change YTZ-YYZ,1,1.0,2.0,"7,549"
538,2024-02-06,Emirates,18h 55m,New York,Dubai,3:15 pm,7:10 pm,2h 47m,Chicago O'Hare Intl,1,1.0,2.0,"9,454"
539,2024-02-06,"Lufthansa, Emirates",20h 20m,New York,Dubai,7:15 pm,12:35 am,6h 10m,Barcelona-El Prat,1,1.0,2.0,"19,381"
540,2024-02-07,Emirates,,New York,Dubai,10:00 pm,1:00 am,3h 55m,Lisbon Humberto Delgado,1,1.0,2.0,991
541,2024-02-07,Kuwait Airways,,New York,Dubai,5:00 pm,5:55 pm,2h 00m,Kuwait City,1,1.0,2.0,550
542,2024-02-07,SAUDIA,,New York,Dubai,11:00 am,12:00 pm,2h 05m,Riyadh King Khaled Intl,1,1.0,2.0,617
543,2024-02-07,Qatar Airways,,New York,Dubai,10:25 am,10:15 am,1h 10m,Doha Hamad Intl,1,1.0,2.0,684
544,2024-02-07,United Airlines,,New York,Dubai,9:30 pm,7:40 pm,,,0,1.0,1.0,"1,001"
545,2024-02-07,SAUDIA,,New York,Dubai,11:00 am,1:00 pm,3h 05m,Riyadh King Khaled Intl,1,1.0,2.0,618
546,2024-02-07,Kuwait Airways,,New York,Dubai,5:00 pm,9:55 pm,6h 00m,Kuwait City,1,1.0,2.0,550
547,2024-02-07,Emirates,,New York,Dubai,11:00 pm,8:25 pm,,,0,1.0,2.0,"1,063"
548,2024-02-07,Air India,,New York,Dubai,12:30 pm,7:00 pm,3h 50m,New Delhi Indira Gandhi Intl,1,1.0,2.0,643
549,2024-02-07,Emirates,,New York,Dubai,10:40 am,8:10 am,,,0,1.0,2.0,"1,063"
550,2024-02-07,EL AL,,New York,Dubai,5:00 pm,5:35 pm,2h 15m,Tel Aviv Ben Gurion Intl,1,1.0,1.0,790
551,2024-02-07,SAUDIA,,New York,Dubai,11:00 am,2:30 pm,4h 35m,Riyadh King Khaled Intl,1,1.0,2.0,618
552,2024-02-07,Qatar Airways,,New York,Dubai,1:25 am,3:50 am,3h 45m,Doha Hamad Intl,1,1.0,2.0,684
553,2024-02-07,SAUDIA,,New York,Dubai,11:00 am,4:45 pm,6h 50m,Riyadh King Khaled Intl,1,1.0,2.0,618
554,2024-02-07,Air India,,New York,Dubai,12:30 pm,10:45 pm,7h 35m,New Delhi Indira Gandhi Intl,1,1.0,2.0,643
555,2024-02-07,Egypt Air,,New York,Dubai,12:00 pm,3:00 pm,4h 30m,Cairo,1,1.0,2.0,774
556,2024-02-07,Air France,,New York,Dubai,10:30 pm,11:20 pm,1h 35m,Paris Charles de Gaulle,1,1.0,1.0,892
557,2024-02-07,EL AL,,New York,Dubai,1:15 pm,5:35 pm,6h 00m,Tel Aviv Ben Gurion Intl,1,1.0,0.0,774
558,2024-02-07,Delta,,New York,Dubai,9:30 pm,11:20 pm,2h 50m,Paris Charles de Gaulle,1,1.0,0.0,890
559,2024-02-07,Air France,,New York,Dubai,9:30 pm,11:20 pm,2h 50m,Paris Charles de Gaulle,1,1.0,1.0,892
560,2024-02-07,KLM,,New York,Dubai,9:25 pm,12:05 am,4h 00m,Amsterdam Schiphol,1,1.0,1.0,896
561,2024-02-07,SWISS,,New York,Dubai,10:05 pm,10:15 pm,1h 25m,Zurich,1,1.0,2.0,"1,024"
562,2024-02-07,Turkish Airlines,,New York,Dubai,12:50 pm,1:20 pm,1h 15m,Istanbul,1,1.0,2.0,"1,036"
563,2024-02-07,Emirates,,New York,Dubai,10:20 pm,10:45 pm,1h 45m,Milan Malpensa,1,1.0,2.0,"1,019"
564,2024-02-07,Qatar Airways,,New York,Dubai,8:20 pm,8:55 pm,1h 55m,Doha Hamad Intl,1,1.0,2.0,"1,036"
565,2024-02-07,Air France,,New York,Dubai,7:30 pm,11:20 pm,4h 35m,Paris Charles de Gaulle,1,1.0,1.0,892
