Date,Airline,Duration,Source,Destination,Departure Time,Arrival Time,Layover Time,Layover Cities,Total stops,Carry bags Count,Checkin bags Count,Price
2024-01-19,Iberia,14h 20m,Los Angeles,London,1:45 pm,12:05 pm,2h 19m,Dallas/Fort Worth,1,1.0,1,990
2024-01-19,Iberia,14h 18m,Los Angeles,London,11:02 am,9:20 am,2h 24m,Philadelphia,1,1.0,1,990
2024-01-19,British Airways,14h 18m,Los Angeles,London,11:02 am,9:20 am,2h 24m,Philadelphia,1,1.0,1,990
2024-01-19,American Airlines,14h 10m,Los Angeles,London,1:30 pm,11:40 am,1h 51m,Charlotte Douglas,1,1.0,1,"1,006"
2024-01-19,Virgin Atlantic,13h 40m,Los Angeles,London,1:10 pm,10:50 am,1h 11m,New York John F Kennedy Intl,1,1.0,0,998
2024-01-19,British Airways,14h 20m,Los Angeles,London,9:00 am,7:20 am,2h 20m,Dallas/Fort Worth,1,1.0,1,990
2024-01-19,WestJet,18h 40m,Los Angeles,London,9:50 am,12:30 pm,"0h 54m,4h 13m","Seattle/Tacoma Intl,Calgary",2,1.0,0,663
2024-01-19,British Airways,14h 45m,Los Angeles,London,8:20 pm,7:05 pm,3h 05m,Dublin,1,1.0,1,987
2024-01-19,British Airways,14h 30m,Los Angeles,London,1:50 pm,12:20 pm,1h 09m,Miami,1,1.0,1,990
2024-01-19,British Airways,14h 30m,Los Angeles,London,1:50 pm,12:20 pm,2h 20m,Portland,1,1.0,1,990
2024-01-19,Virgin Atlantic,13h 45m,Los Angeles,London,1:10 pm,10:55 am,1h 31m,New York John F Kennedy Intl,1,1.0,0,998
2024-01-19,Brussels Airlines,17h 25m,Los Angeles,London,7:00 am,8:25 am,4h 51m,Newark,1,1.0,1,759
2024-01-19,Iberia,14h 34m,Los Angeles,London,9:41 am,8:15 am,2h 38m,Chicago O'Hare Intl,1,1.0,1,990
2024-01-19,Iberia,14h 50m,Los Angeles,London,6:25 pm,5:15 pm,1h 25m,Madrid Barajas,1,1.0,1,"1,000"
2024-01-19,British Airways,14h 44m,Los Angeles,London,7:56 am,6:40 am,2h 53m,Chicago O'Hare Intl,1,1.0,1,990
2024-01-19,British Airways,14h 45m,Los Angeles,London,7:45 am,6:30 am,2h 46m,Philadelphia,1,1.0,1,990
2024-01-19,Finnair,14h 49m,Los Angeles,London,11:36 am,10:25 am,2h 25m,New York John F Kennedy Intl,1,1.0,1,991
2024-01-19,Virgin Atlantic,14h 10m,Los Angeles,London,1:00 pm,11:10 am,1h 49m,Atlanta Hartsfield-Jackson,1,1.0,0,998
2024-01-19,Virgin Atlantic,14h 05m,Los Angeles,London,9:00 am,7:05 am,2h 20m,Minneapolis St Paul,1,1.0,0,998
2024-01-19,Brussels Airlines,17h 50m,Los Angeles,London,8:25 am,10:15 am,5h 15m,Newark,1,1.0,1,759
2024-01-19,Scandinavian Airlines,19h 20m,Los Angeles,London,12:40 pm,4:00 pm,"2h 50m,2h 05m","Chicago O'Hare Intl,Kastrup Copenhagen",2,,0,620
2024-01-19,British Airways,14h 10m,Los Angeles,London,9:40 pm,7:50 pm,2h 05m,New York John F Kennedy Intl,1,1.0,1,990
2024-01-19,British Airways,13h 24m,Los Angeles,London,10:36 am,8:00 am,1h 05m,New York John F Kennedy Intl,1,1.0,0,"1,053"
2024-01-19,British Airways,15h 00m,Los Angeles,London,8:00 am,7:00 am,2h 27m,New York John F Kennedy Intl,1,1.0,1,990
2024-01-19,Austrian Airlines,18h 35m,Los Angeles,London,8:40 am,11:15 am,6h 20m,Chicago O'Hare Intl,1,1.0,1,759
2024-01-19,Lufthansa,18h 35m,Los Angeles,London,8:40 am,11:15 am,6h 20m,Chicago O'Hare Intl,1,1.0,1,759
2024-01-19,British Airways,13h 00m,Los Angeles,London,4:20 pm,1:20 pm,1h 45m,Phoenix Sky Harbor Intl,1,1.0,0,"1,140"
2024-01-19,British Airways,14h 25m,Los Angeles,London,8:00 am,6:25 am,2h 02m,New York John F Kennedy Intl,1,1.0,1,990
2024-01-19,British Airways,15h 30m,Los Angeles,London,8:20 pm,7:50 pm,4h 00m,Dublin,1,1.0,1,987
2024-01-19,British Airways,15h 10m,Los Angeles,London,8:00 am,7:10 am,2h 57m,New York John F Kennedy Intl,1,1.0,1,990
