,Date,Airline,Duration,Source,Destination,Departure Time,Arrival Time,Layover Time,Layover Cities,Total stops,Carry bags Count,Checkin bags Count,Price
0,2024-04-02,United Airlines,,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
1,2024-04-02,Air Canada,,New York,Dubai,4:30 pm,7:45 pm,4h 34m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
2,2024-04-02,SWISS,,New York,Dubai,7:00 pm,8:55 pm,"1h 30m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
3,2024-04-02,"United Airlines, SWISS",,New York,Dubai,7:00 pm,8:55 pm,"1h 30m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,056"
4,2024-04-02,SWISS,,New York,Dubai,6:10 pm,8:55 pm,4h 30m,Zurich,1,1.0,2.0,"1,052"
5,2024-04-02,Turkish Airlines,,New York,Dubai,12:20 am,12:20 am,1h 40m,Istanbul,1,1.0,2.0,"1,034"
6,2024-04-02,Air Canada,,New York,Dubai,6:00 pm,7:45 pm,2h 50m,Toronto Pearson Intl,1,1.0,1.0,"1,106"
7,2024-04-02,Lufthansa,,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,049"
8,2024-04-02,United Airlines,,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,051"
9,2024-04-02,KLM,,New York,Dubai,9:15 pm,11:00 pm,3h 50m,Amsterdam Schiphol,1,1.0,1.0,"1,032"
10,2024-04-02,SWISS,,New York,Dubai,6:20 pm,8:55 pm,"2h 05m,1h 35m","Paris Charles de Gaulle,Zurich",2,1.0,2.0,"1,047"
11,2024-04-02,Air Canada,,New York,Dubai,3:55 pm,7:45 pm,5h 16m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
12,2024-04-02,"United Airlines, SWISS",,New York,Dubai,6:20 pm,8:55 pm,"2h 05m,1h 35m","Paris Charles de Gaulle,Zurich",2,1.0,2.0,"1,050"
13,2024-04-02,Lufthansa,,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,049"
14,2024-04-02,"United Airlines, Lufthansa",,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
15,2024-04-02,United Airlines,,New York,Dubai,7:48 pm,10:35 pm,"0h 52m,2h 00m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
16,2024-04-02,Air Canada,,New York,Dubai,3:35 pm,7:45 pm,5h 31m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
17,2024-04-02,Lufthansa,,New York,Dubai,8:00 pm,10:35 pm,"2h 10m,1h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
18,2024-04-02,SWISS,,New York,Dubai,6:00 pm,8:55 pm,"2h 20m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
19,2024-04-02,"United Airlines, SWISS",,New York,Dubai,6:00 pm,8:55 pm,"2h 20m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,056"
20,2024-04-02,Lufthansa,,New York,Dubai,8:30 pm,10:35 pm,"0h 40m,2h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
21,2024-04-02,Lufthansa,,New York,Dubai,8:30 pm,10:35 pm,"1h 40m,1h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
22,2024-04-02,United Airlines,,New York,Dubai,7:20 pm,10:35 pm,"1h 12m,2h 00m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
23,2024-04-02,Air Canada,,New York,Dubai,5:00 pm,7:45 pm,3h 50m,Toronto Pearson Intl,1,1.0,1.0,"1,106"
24,2024-04-02,United Airlines,,New York,Dubai,5:12 pm,8:55 pm,"2h 01m,1h 55m","Washington, D.C. Dulles Intl,Zurich",2,1.0,2.0,"1,026"
25,2024-04-02,SWISS,,New York,Dubai,4:25 pm,8:55 pm,6h 35m,Zurich,1,1.0,2.0,"1,024"
26,2024-04-02,Air Canada,,New York,Dubai,3:40 pm,7:45 pm,"2h 54m,1h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,009"
27,2024-04-02,Air Canada,,New York,Dubai,3:40 pm,7:45 pm,"1h 54m,2h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,009"
28,2024-04-02,United Airlines,,New York,Dubai,4:25 pm,8:55 pm,6h 35m,Zurich,1,1.0,2.0,"1,026"
29,2024-04-02,SWISS,,New York,Dubai,5:30 pm,8:55 pm,"2h 30m,1h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
30,2024-04-02,SWISS,,New York,Dubai,5:30 pm,8:55 pm,"3h 30m,0h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
31,2024-04-02,"United Airlines, SWISS",,New York,Dubai,9:50 pm,8:55 pm,1h 10m,Zurich,1,1.0,2.0,"1,225"
32,2024-04-02,Lufthansa,,New York,Dubai,8:00 pm,10:35 pm,"1h 10m,2h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
33,2024-04-02,Lufthansa,,New York,Dubai,7:00 pm,10:35 pm,"1h 20m,3h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
34,2024-04-02,Lufthansa,,New York,Dubai,7:00 pm,10:35 pm,"3h 20m,1h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
35,2024-04-02,Lufthansa,,New York,Dubai,7:00 pm,10:35 pm,"2h 20m,2h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
36,2024-04-02,Turkish Airlines,,New York,Dubai,7:25 pm,12:20 am,6h 25m,Istanbul,1,1.0,2.0,"1,034"
37,2024-04-02,United Airlines,,New York,Dubai,6:00 pm,10:35 pm,6h 40m,Frankfurt am Main,1,1.0,2.0,"1,051"
38,2024-04-02,Turkish Airlines,,New York,Dubai,12:05 am,2:25 am,4h 10m,Istanbul,1,1.0,0.0,"1,060"
39,2024-04-02,Lufthansa,,New York,Dubai,6:20 pm,10:35 pm,"2h 00m,3h 10m","Paris Charles de Gaulle,Frankfurt am Main",2,1.0,2.0,"1,058"
40,2024-04-02,Lufthansa,,New York,Dubai,6:20 pm,10:35 pm,"2h 45m,2h 25m","Paris Charles de Gaulle,Frankfurt am Main",2,1.0,2.0,"1,058"
41,2024-04-02,Lufthansa,,New York,Dubai,6:20 pm,10:35 pm,"3h 55m,1h 15m","Paris Charles de Gaulle,Frankfurt am Main",2,1.0,2.0,"1,058"
42,2024-04-02,United Airlines,,New York,Dubai,6:05 pm,10:35 pm,"2h 45m,2h 00m","Washington, D.C. Dulles Intl,Frankfurt am Main",2,1.0,2.0,"1,051"
43,2024-04-02,Lufthansa,,New York,Dubai,6:00 pm,10:35 pm,6h 40m,Frankfurt am Main,1,1.0,2.0,"1,049"
44,2024-04-02,Lufthansa,,New York,Dubai,6:00 pm,10:35 pm,"4h 10m,1h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
45,2024-04-02,Lufthansa,,New York,Dubai,6:00 pm,10:35 pm,"3h 10m,2h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
46,2024-04-02,Lufthansa,,New York,Dubai,6:00 pm,10:35 pm,"2h 10m,3h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
47,2024-04-02,Lufthansa,,New York,Dubai,6:00 pm,10:35 pm,"1h 10m,4h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
48,2024-04-02,Oman Air,,New York,Dubai,10:45 am,3:40 pm,"4h 15m,1h 20m","Doha Hamad Intl,Muscat See",2,1.0,0.0,"1,029"
49,2024-04-02,Turkish Airlines,,New York,Dubai,12:20 am,2:25 am,3h 40m,Istanbul,1,1.0,2.0,"1,092"
50,2024-04-02,SWISS,,New York,Dubai,7:05 pm,8:55 pm,"0h 50m,1h 05m","Barcelona-El Prat,Zurich",2,1.0,1.0,"1,238"
51,2024-04-02,SWISS,,New York,Dubai,6:55 pm,8:55 pm,"1h 35m,1h 05m","Milan Malpensa,Zurich",2,1.0,1.0,"1,258"
52,2024-04-02,Lufthansa,,New York,Dubai,5:20 pm,10:35 pm,"2h 35m,3h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
53,2024-04-02,Lufthansa,,New York,Dubai,5:20 pm,10:35 pm,"1h 35m,4h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
54,2024-04-02,Lufthansa,,New York,Dubai,5:20 pm,10:35 pm,"4h 35m,1h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
55,2024-04-02,Lufthansa,,New York,Dubai,5:20 pm,10:35 pm,"3h 35m,2h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
56,2024-04-02,Lufthansa,,New York,Dubai,5:30 pm,10:35 pm,"1h 45m,3h 40m","Geneva Geneve-Cointrin,Frankfurt am Main",2,1.0,2.0,"1,073"
57,2024-04-02,SWISS,,New York,Dubai,6:30 pm,8:55 pm,"2h 00m,1h 40m","Brussels Bruxelles-National,Zurich",2,1.0,2.0,"1,256"
58,2024-04-02,KLM,,New York,Dubai,7:30 pm,11:00 pm,5h 05m,Amsterdam Schiphol,1,1.0,1.0,"1,238"
59,2024-04-02,"United Airlines, SWISS",,New York,Dubai,6:30 pm,8:55 pm,"2h 00m,1h 40m","Brussels Bruxelles-National,Zurich",2,1.0,2.0,"1,259"
60,2024-04-03,Emirates,12h 30m,New York,Dubai,11:20 am,7:50 am,,,0,1.0,2.0,"1,082"
61,2024-04-03,Kuwait Airways,16h 00m,New York,Dubai,6:50 pm,6:50 pm,1h 50m,Kuwait City,1,1.0,2.0,548
62,2024-04-03,Qatar Airways,15h 30m,New York,Dubai,10:45 am,10:15 am,1h 30m,Doha Hamad Intl,1,1.0,2.0,677
63,2024-04-03,Kuwait Airways,18h 20m,New York,Dubai,6:50 pm,9:10 pm,4h 10m,Kuwait City,1,1.0,2.0,548
64,2024-04-03,Emirates,12h 30m,New York,Dubai,11:20 am,7:50 am,,,0,1.0,2.0,"1,019"
65,2024-04-03,United Airlines,13h 25m,New York,Dubai,9:40 pm,7:05 pm,,,0,1.0,1.0,"1,001"
66,2024-04-03,Emirates,12h 45m,New York,Dubai,11:00 pm,7:45 pm,,,0,1.0,2.0,"1,019"
67,2024-04-03,Qatar Airways,18h 00m,New York,Dubai,1:15 am,3:15 am,4h 00m,Doha Hamad Intl,1,1.0,2.0,677
68,2024-04-03,SAUDIA,16h 30m,New York,Dubai,2:00 pm,2:30 pm,2h 10m,Riyadh King Khaled Intl,1,1.0,2.0,757
69,2024-04-03,EL AL,16h 05m,New York,Dubai,11:00 am,11:05 am,2h 10m,Tel Aviv Ben Gurion Intl,1,1.0,1.0,793
70,2024-04-03,EL AL,16h 25m,New York,Dubai,5:30 pm,5:55 pm,2h 30m,Tel Aviv Ben Gurion Intl,1,1.0,1.0,793
71,2024-04-03,Egypt Air,18h 00m,New York,Dubai,1:00 pm,3:00 pm,3h 55m,Cairo,1,1.0,2.0,777
72,2024-04-03,Etihad Airways,15h 45m,New York,Dubai,10:40 pm,10:25 pm,0h 55m,Abu Dhabi Intl,1,1.0,2.0,894
73,2024-04-03,SAUDIA,18h 45m,New York,Dubai,2:00 pm,4:45 pm,4h 25m,Riyadh King Khaled Intl,1,1.0,2.0,757
74,2024-04-03,Egypt Air,19h 00m,New York,Dubai,12:00 pm,3:00 pm,5h 00m,Cairo,1,1.0,2.0,779
75,2024-04-03,Qatar Airways,15h 50m,New York,Dubai,9:05 pm,8:55 pm,1h 50m,Doha Hamad Intl,1,1.0,2.0,920
76,2024-04-03,SWISS,16h 00m,New York,Dubai,8:55 pm,8:55 pm,1h 55m,Zurich,1,1.0,2.0,"1,024"
77,2024-04-03,United Airlines,16h 00m,New York,Dubai,8:55 pm,8:55 pm,1h 55m,Zurich,1,1.0,2.0,"1,026"
78,2024-04-03,Air Canada,16h 25m,New York,Dubai,7:20 pm,7:45 pm,1h 44m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
79,2024-04-03,Air Canada,17h 05m,New York,Dubai,6:40 pm,7:45 pm,2h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
80,2024-04-03,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
81,2024-04-03,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
82,2024-04-03,SWISS,15h 05m,New York,Dubai,9:50 pm,8:55 pm,1h 10m,Zurich,1,1.0,2.0,"1,024"
83,2024-04-03,United Airlines,15h 05m,New York,Dubai,9:50 pm,8:55 pm,1h 10m,Zurich,1,1.0,2.0,"1,026"
84,2024-04-03,"United Airlines, SWISS",15h 05m,New York,Dubai,9:50 pm,8:55 pm,1h 10m,Zurich,1,1.0,2.0,"1,026"
85,2024-04-03,Emirates,15h 40m,New York,Dubai,11:55 pm,11:35 pm,2h 00m,Athens Eleftherios V.,1,1.0,2.0,"1,019"
86,2024-04-03,Air France,15h 35m,New York,Dubai,11:00 pm,10:35 pm,1h 25m,Paris Charles de Gaulle,1,1.0,1.0,"1,028"
87,2024-04-03,Air France,16h 05m,New York,Dubai,10:30 pm,10:35 pm,1h 50m,Paris Charles de Gaulle,1,1.0,1.0,"1,028"
88,2024-04-03,Emirates,15h 50m,New York,Dubai,10:20 pm,10:10 pm,1h 50m,Milan Malpensa,1,1.0,2.0,"1,066"
89,2024-04-03,SWISS,18h 45m,New York,Dubai,6:10 pm,8:55 pm,4h 30m,Zurich,1,1.0,1.0,"1,024"
90,2024-04-03,Turkish Airlines,16h 15m,New York,Dubai,12:05 am,12:20 am,2h 10m,Istanbul,1,1.0,2.0,"1,034"
91,2024-04-03,Air France,16h 05m,New York,Dubai,10:30 pm,10:35 pm,1h 50m,Paris Charles de Gaulle,1,1.0,1.0,"1,028"
92,2024-04-03,KLM,20h 25m,New York,Dubai,6:35 pm,11:00 pm,6h 25m,Amsterdam Schiphol,1,1.0,1.0,896
93,2024-04-03,Air Canada,16h 10m,New York,Dubai,7:35 pm,7:45 pm,1h 31m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
94,2024-04-03,Emirates,15h 50m,New York,Dubai,10:20 pm,10:10 pm,1h 50m,Milan Malpensa,1,1.0,2.0,"1,066"
95,2024-04-03,Air Canada,16h 25m,New York,Dubai,7:20 pm,7:45 pm,1h 44m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
96,2024-04-03,Air Canada,17h 05m,New York,Dubai,6:40 pm,7:45 pm,2h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
97,2024-04-03,SWISS,18h 45m,New York,Dubai,6:10 pm,8:55 pm,4h 30m,Zurich,1,1.0,1.0,"1,024"
98,2024-04-03,United Airlines,18h 45m,New York,Dubai,6:10 pm,8:55 pm,4h 30m,Zurich,1,1.0,2.0,"1,026"
99,2024-04-03,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
100,2024-04-03,"United Airlines, SWISS",18h 45m,New York,Dubai,6:10 pm,8:55 pm,4h 30m,Zurich,1,1.0,2.0,"1,026"
101,2024-04-03,Qatar Airways,17h 40m,New York,Dubai,7:15 pm,8:55 pm,"1h 44m,1h 10m","Boston Logan Intl,Doha Hamad Intl",2,1.0,0.0,950
102,2024-04-03,Air Canada,19h 05m,New York,Dubai,4:40 pm,7:45 pm,4h 26m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
103,2024-04-03,SWISS,17h 30m,New York,Dubai,7:25 pm,8:55 pm,"1h 45m,0h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
104,2024-04-03,Air France,17h 05m,New York,Dubai,9:30 pm,10:35 pm,2h 50m,Paris Charles de Gaulle,1,1.0,1.0,"1,028"
105,2024-04-03,Air Canada,19h 15m,New York,Dubai,4:30 pm,7:45 pm,4h 34m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
106,2024-04-03,SWISS,17h 55m,New York,Dubai,7:00 pm,8:55 pm,"1h 30m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
107,2024-04-03,United Airlines,19h 05m,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,051"
108,2024-04-03,KLM,19h 30m,New York,Dubai,7:30 pm,11:00 pm,5h 05m,Amsterdam Schiphol,1,1.0,1.0,"1,032"
109,2024-04-03,Air Canada,19h 50m,New York,Dubai,3:55 pm,7:45 pm,5h 16m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
110,2024-04-03,Lufthansa,16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,049"
111,2024-04-03,"United Airlines, Lufthansa",16h 45m,New York,Dubai,9:50 pm,10:35 pm,2h 25m,Frankfurt am Main,1,1.0,2.0,"1,051"
112,2024-04-03,"United Airlines, SWISS",17h 55m,New York,Dubai,7:00 pm,8:55 pm,"1h 30m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,056"
113,2024-04-03,Air Canada,20h 10m,New York,Dubai,3:35 pm,7:45 pm,5h 31m,Toronto Pearson Intl,1,1.0,1.0,"1,009"
114,2024-04-03,Lufthansa,18h 35m,New York,Dubai,8:00 pm,10:35 pm,"2h 10m,1h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,064"
115,2024-04-03,Air France,20h 05m,New York,Dubai,6:30 pm,10:35 pm,5h 50m,Paris Charles de Gaulle,1,1.0,1.0,"1,028"
116,2024-04-03,SWISS,18h 55m,New York,Dubai,6:00 pm,8:55 pm,"2h 20m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,053"
117,2024-04-03,SWISS,18h 35m,New York,Dubai,6:20 pm,8:55 pm,"2h 05m,1h 35m","Paris Charles de Gaulle,Zurich",2,1.0,0.0,"1,078"
118,2024-04-03,Lufthansa,18h 05m,New York,Dubai,8:30 pm,10:35 pm,"0h 40m,2h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
119,2024-04-03,Lufthansa,18h 05m,New York,Dubai,8:30 pm,10:35 pm,"1h 40m,1h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,061"
120,2024-04-03,SWISS,18h 25m,New York,Dubai,6:30 pm,8:55 pm,"2h 00m,1h 40m","Brussels Bruxelles-National,Zurich",2,1.0,0.0,"1,088"
121,2024-04-03,Lufthansa,19h 05m,New York,Dubai,7:30 pm,10:35 pm,5h 00m,Frankfurt am Main,1,1.0,2.0,"1,049"
122,2024-04-03,United Airlines,19h 43m,New York,Dubai,5:12 pm,8:55 pm,"2h 01m,1h 55m","Washington, D.C. Dulles Intl,Zurich",2,1.0,2.0,"1,026"
123,2024-04-03,SWISS,20h 30m,New York,Dubai,4:25 pm,8:55 pm,6h 35m,Zurich,1,1.0,2.0,"1,024"
124,2024-04-03,"United Airlines, SWISS",18h 25m,New York,Dubai,6:30 pm,8:55 pm,"2h 00m,1h 40m","Brussels Bruxelles-National,Zurich",2,1.0,2.0,"1,060"
125,2024-04-03,Air Canada,20h 05m,New York,Dubai,3:40 pm,7:45 pm,"2h 54m,1h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,009"
126,2024-04-03,United Airlines,20h 30m,New York,Dubai,4:25 pm,8:55 pm,6h 35m,Zurich,1,1.0,2.0,"1,026"
127,2024-04-03,"United Airlines, SWISS",20h 30m,New York,Dubai,4:25 pm,8:55 pm,6h 35m,Zurich,1,1.0,2.0,"1,026"
128,2024-04-03,SWISS,19h 25m,New York,Dubai,5:30 pm,8:55 pm,"3h 30m,0h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
129,2024-04-03,SWISS,19h 25m,New York,Dubai,5:30 pm,8:55 pm,"2h 30m,1h 50m","Geneva Geneve-Cointrin,Zurich",2,1.0,2.0,"1,062"
130,2024-04-03,Lufthansa,18h 35m,New York,Dubai,8:00 pm,10:35 pm,"1h 10m,2h 05m","London Heathrow,Frankfurt am Main",2,1.0,2.0,"1,066"
131,2024-04-03,"United Airlines, SWISS",18h 55m,New York,Dubai,6:00 pm,8:55 pm,"2h 20m,1h 10m","London Heathrow,Zurich",2,1.0,2.0,"1,056"
132,2024-04-03,Turkish Airlines,20h 55m,New York,Dubai,7:25 pm,12:20 am,6h 25m,Istanbul,1,1.0,2.0,"1,034"
133,2024-04-03,Air France,21h 05m,New York,Dubai,5:30 pm,10:35 pm,7h 05m,Paris Charles de Gaulle,1,1.0,1.0,"1,028"
134,2024-04-03,Air France,21h 10m,New York,Dubai,5:25 pm,10:35 pm,7h 15m,Paris Charles de Gaulle,1,1.0,1.0,"1,028"
135,2024-04-03,Air Canada,20h 45m,New York,Dubai,3:00 pm,7:45 pm,"1h 23m,3h 30m","Ottawa,Toronto Pearson Intl",2,1.0,1.0,"1,009"
136,2024-04-03,Air Canada,20h 45m,New York,Dubai,3:00 pm,7:45 pm,"2h 23m,2h 30m","Ottawa,Toronto Pearson Intl",2,1.0,1.0,"1,009"
137,2024-04-03,Turkish Airlines,18h 20m,New York,Dubai,12:05 am,2:25 am,4h 10m,Istanbul,1,1.0,0.0,"1,060"
138,2024-04-03,Lufthansa,20h 25m,New York,Dubai,6:10 pm,10:35 pm,"1h 20m,3h 35m","Zurich,Frankfurt am Main",2,1.0,2.0,"1,059"
139,2024-04-03,Lufthansa,20h 25m,New York,Dubai,6:10 pm,10:35 pm,"3h 05m,1h 50m","Zurich,Frankfurt am Main",2,1.0,2.0,"1,059"
140,2024-04-03,Lufthansa,20h 35m,New York,Dubai,6:00 pm,10:35 pm,6h 40m,Frankfurt am Main,1,1.0,2.0,"1,049"
141,2024-04-03,Oman Air,20h 55m,New York,Dubai,10:45 am,3:40 pm,"4h 15m,1h 20m","Doha Hamad Intl,Muscat See",2,1.0,0.0,"1,029"
142,2024-04-03,Air Canada,18h 10m,New York,Dubai,5:35 pm,7:45 pm,"1h 03m,1h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,204"
143,2024-04-03,SWISS,17h 50m,New York,Dubai,7:05 pm,8:55 pm,"0h 50m,1h 05m","Barcelona-El Prat,Zurich",2,1.0,2.0,"1,238"
144,2024-04-03,Gulf Air,19h 20m,New York,Dubai,7:15 pm,10:35 pm,"2h 40m,1h 50m","London Heathrow,Manama Bahrain Intl",2,1.0,2.0,"1,166"
145,2024-04-03,"Air Caraïbes, Pegasus Airlines",20h 15m,New York,Dubai,11:00 pm,3:15 am,"2h 05m,3h 05m","Paris Orly,Istanbul Sabiha Gokcen",2,1.0,0.0,841
146,2024-04-03,Air France,19h 05m,New York,Dubai,7:30 pm,10:35 pm,4h 50m,Paris Charles de Gaulle,1,1.0,1.0,"1,235"
147,2024-04-03,SWISS,18h 00m,New York,Dubai,6:55 pm,8:55 pm,"1h 35m,1h 05m","Milan Malpensa,Zurich",2,1.0,2.0,"1,258"
148,2024-04-03,Lufthansa,21h 15m,New York,Dubai,5:20 pm,10:35 pm,"2h 35m,3h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
149,2024-04-03,Lufthansa,21h 15m,New York,Dubai,5:20 pm,10:35 pm,"3h 35m,2h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
150,2024-04-03,Lufthansa,21h 15m,New York,Dubai,5:20 pm,10:35 pm,"4h 35m,1h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
151,2024-04-03,Lufthansa,21h 15m,New York,Dubai,5:20 pm,10:35 pm,"1h 35m,4h 10m","Munich Franz Josef Strauss,Frankfurt am Main",2,1.0,2.0,"1,059"
152,2024-04-03,Gulf Air,20h 20m,New York,Dubai,6:15 pm,10:35 pm,"3h 40m,1h 50m","London Heathrow,Manama Bahrain Intl",2,1.0,2.0,"1,166"
153,2024-04-03,"EL AL, ISRAIR",16h 45m,New York,Dubai,11:00 am,11:45 am,3h 00m,Tel Aviv Ben Gurion Intl,1,1.0,0.0,"1,180"
154,2024-04-03,Air Canada,20h 05m,New York,Dubai,3:40 pm,7:45 pm,"1h 54m,2h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,204"
155,2024-04-03,SWISS,19h 25m,New York,Dubai,5:30 pm,8:55 pm,"2h 35m,1h 30m","Amsterdam Schiphol,Zurich",2,1.0,2.0,"1,248"
156,2024-04-03,SWISS,19h 25m,New York,Dubai,5:30 pm,8:55 pm,"1h 55m,1h 25m","Rome Fiumicino,Zurich",2,1.0,2.0,"1,248"
157,2024-04-03,Air Canada,20h 15m,New York,Dubai,3:30 pm,7:45 pm,"3h 08m,1h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,204"
158,2024-04-03,SAUDIA,21h 00m,New York,Dubai,2:00 pm,7:00 pm,6h 45m,Riyadh King Khaled Intl,1,1.0,2.0,"1,227"
159,2024-04-03,"EL AL, Emirates",15h 20m,New York,Dubai,5:30 pm,4:50 pm,1h 45m,Tel Aviv Ben Gurion Intl,1,1.0,0.0,"1,301"
160,2024-04-03,Emirates,18h 10m,New York,Dubai,5:00 pm,7:10 pm,2h 05m,Chicago O'Hare Intl,1,1.0,2.0,"1,435"
161,2024-04-03,Air Canada,17h 45m,New York,Dubai,6:00 pm,7:45 pm,2h 50m,Toronto Pearson Intl,1,1.0,1.0,"1,464"
162,2024-04-03,Air Canada,18h 45m,New York,Dubai,5:00 pm,7:45 pm,3h 50m,Toronto Pearson Intl,1,1.0,1.0,"1,464"
163,2024-04-03,Multiple Airlines,20h 15m,New York,Dubai,7:10 pm,11:25 pm,"3h 10m,2h 00m","Reykjavik Keflavik Intl,Oslo Gardermoen",2,0.0,0.0,"1,130"
164,2024-04-03,"United Airlines, SWISS",18h 35m,New York,Dubai,6:20 pm,8:55 pm,"2h 05m,1h 35m","Paris Charles de Gaulle,Zurich",2,1.0,2.0,"1,511"
165,2024-04-03,"Austrian Airlines, flydubai",19h 55m,New York,Dubai,5:40 pm,9:35 pm,"2h 00m,3h 15m","Vienna Intl,Bucharest Otopeni Intl",2,1.0,0.0,"1,111"
166,2024-04-03,"Lufthansa, flydubai",19h 35m,New York,Dubai,6:00 pm,9:35 pm,"2h 05m,2h 45m","Frankfurt am Main,Bucharest Otopeni Intl",2,1.0,0.0,"1,131"
167,2024-04-03,Air Canada,20h 15m,New York,Dubai,3:30 pm,7:45 pm,"2h 08m,2h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,464"
168,2024-04-03,Air Canada,20h 15m,New York,Dubai,3:30 pm,7:45 pm,"1h 08m,3h 04m","Montreal Pierre Elliott Trudeau Intl,Toronto Pearson Intl",2,1.0,1.0,"1,464"
169,2024-04-03,Royal Air Maroc,20h 30m,New York,Dubai,8:45 pm,1:15 am,6h 05m,Casablanca Mohamed V,1,1.0,2.0,"1,598"
